PeriodEnd,PeriodStart,Period,AirTemp,Ghi
2013-02-16T11:00:00Z,2013-02-16T10:00:00Z,PT60M,19.4,0
2013-02-16T12:00:00Z,2013-02-16T11:00:00Z,PT60M,19.4,0
2013-02-16T13:00:00Z,2013-02-16T12:00:00Z,PT60M,19.4,0
2013-02-16T14:00:00Z,2013-02-16T13:00:00Z,PT60M,19.4,0
2013-02-16T15:00:00Z,2013-02-16T14:00:00Z,PT60M,19.4,0
2013-02-16T16:00:00Z,2013-02-16T15:00:00Z,PT60M,19.2,0
2013-02-16T17:00:00Z,2013-02-16T16:00:00Z,PT60M,19.1,0
2013-02-16T18:00:00Z,2013-02-16T17:00:00Z,PT60M,18.9,0
2013-02-16T19:00:00Z,2013-02-16T18:00:00Z,PT60M,18.9,0
2013-02-16T20:00:00Z,2013-02-16T19:00:00Z,PT60M,19.2,22
2013-02-16T21:00:00Z,2013-02-16T20:00:00Z,PT60M,19.4,117
2013-02-16T22:00:00Z,2013-02-16T21:00:00Z,PT60M,20.0,207
2013-02-16T23:00:00Z,2013-02-16T22:00:00Z,PT60M,21.0,438
2013-02-17T00:00:00Z,2013-02-16T23:00:00Z,PT60M,21.9,610
2013-02-17T01:00:00Z,2013-02-17T00:00:00Z,PT60M,22.4,721
2013-02-17T02:00:00Z,2013-02-17T01:00:00Z,PT60M,22.5,798
2013-02-17T03:00:00Z,2013-02-17T02:00:00Z,PT60M,22.5,922
2013-02-17T04:00:00Z,2013-02-17T03:00:00Z,PT60M,22.5,936
2013-02-17T05:00:00Z,2013-02-17T04:00:00Z,PT60M,22.4,821
2013-02-17T06:00:00Z,2013-02-17T05:00:00Z,PT60M,22.3,651
2013-02-17T07:00:00Z,2013-02-17T06:00:00Z,PT60M,22.1,444
2013-02-17T08:00:00Z,2013-02-17T07:00:00Z,PT60M,21.7,223
2013-02-17T09:00:00Z,2013-02-17T08:00:00Z,PT60M,21.4,52
2013-02-17T10:00:00Z,2013-02-17T09:00:00Z,PT60M,20.9,0
2013-02-17T11:00:00Z,2013-02-17T10:00:00Z,PT60M,20.2,0
2013-02-17T12:00:00Z,2013-02-17T11:00:00Z,PT60M,19.6,0
2013-02-17T13:00:00Z,2013-02-17T12:00:00Z,PT60M,19.4,0
2013-02-17T14:00:00Z,2013-02-17T13:00:00Z,PT60M,19.5,0
2013-02-17T15:00:00Z,2013-02-17T14:00:00Z,PT60M,19.7,0
2013-02-17T16:00:00Z,2013-02-17T15:00:00Z,PT60M,19.8,0
2013-02-17T17:00:00Z,2013-02-17T16:00:00Z,PT60M,19.9,0
2013-02-17T18:00:00Z,2013-02-17T17:00:00Z,PT60M,20.1,0
2013-02-17T19:00:00Z,2013-02-17T18:00:00Z,PT60M,20.0,0
2013-02-17T20:00:00Z,2013-02-17T19:00:00Z,PT60M,19.9,17
2013-02-17T21:00:00Z,2013-02-17T20:00:00Z,PT60M,19.8,16
2013-02-17T22:00:00Z,2013-02-17T21:00:00Z,PT60M,20.4,104
2013-02-17T23:00:00Z,2013-02-17T22:00:00Z,PT60M,21.5,444
2013-02-18T00:00:00Z,2013-02-17T23:00:00Z,PT60M,22.6,754
2013-02-18T01:00:00Z,2013-02-18T00:00:00Z,PT60M,23.3,913
2013-02-18T02:00:00Z,2013-02-18T01:00:00Z,PT60M,23.5,990
2013-02-18T03:00:00Z,2013-02-18T02:00:00Z,PT60M,23.8,999
2013-02-18T04:00:00Z,2013-02-18T03:00:00Z,PT60M,23.8,932
2013-02-18T05:00:00Z,2013-02-18T04:00:00Z,PT60M,23.7,434
2013-02-18T06:00:00Z,2013-02-18T05:00:00Z,PT60M,23.6,427
2013-02-18T07:00:00Z,2013-02-18T06:00:00Z,PT60M,23.1,322
2013-02-18T08:00:00Z,2013-02-18T07:00:00Z,PT60M,22.5,150
2013-02-18T09:00:00Z,2013-02-18T08:00:00Z,PT60M,21.8,48
2013-02-18T10:00:00Z,2013-02-18T09:00:00Z,PT60M,21.3,0
2013-02-18T11:00:00Z,2013-02-18T10:00:00Z,PT60M,20.9,0
2013-02-18T12:00:00Z,2013-02-18T11:00:00Z,PT60M,20.5,0
2013-02-18T13:00:00Z,2013-02-18T12:00:00Z,PT60M,20.1,0
2013-02-18T14:00:00Z,2013-02-18T13:00:00Z,PT60M,19.9,0
2013-02-18T15:00:00Z,2013-02-18T14:00:00Z,PT60M,19.6,0
2013-02-18T16:00:00Z,2013-02-18T15:00:00Z,PT60M,19.4,0
2013-02-18T17:00:00Z,2013-02-18T16:00:00Z,PT60M,19.2,0
2013-02-18T18:00:00Z,2013-02-18T17:00:00Z,PT60M,19.0,0
2013-02-18T19:00:00Z,2013-02-18T18:00:00Z,PT60M,19.1,0
2013-02-18T20:00:00Z,2013-02-18T19:00:00Z,PT60M,19.3,19
2013-02-18T21:00:00Z,2013-02-18T20:00:00Z,PT60M,19.5,152
2013-02-18T22:00:00Z,2013-02-18T21:00:00Z,PT60M,20.5,361
2013-02-18T23:00:00Z,2013-02-18T22:00:00Z,PT60M,21.9,450
2013-02-19T00:00:00Z,2013-02-18T23:00:00Z,PT60M,23.4,494
2013-02-19T01:00:00Z,2013-02-19T00:00:00Z,PT60M,24.0,620
2013-02-19T02:00:00Z,2013-02-19T01:00:00Z,PT60M,24.1,879
2013-02-19T03:00:00Z,2013-02-19T02:00:00Z,PT60M,24.0,984
2013-02-19T04:00:00Z,2013-02-19T03:00:00Z,PT60M,24.0,929
2013-02-19T05:00:00Z,2013-02-19T04:00:00Z,PT60M,23.8,812
2013-02-19T06:00:00Z,2013-02-19T05:00:00Z,PT60M,23.7,641
2013-02-19T07:00:00Z,2013-02-19T06:00:00Z,PT60M,23.4,434
2013-02-19T08:00:00Z,2013-02-19T07:00:00Z,PT60M,22.8,213
2013-02-19T09:00:00Z,2013-02-19T08:00:00Z,PT60M,22.2,48
2013-02-19T10:00:00Z,2013-02-19T09:00:00Z,PT60M,21.8,0
2013-02-19T11:00:00Z,2013-02-19T10:00:00Z,PT60M,21.4,0
2013-02-19T12:00:00Z,2013-02-19T11:00:00Z,PT60M,21.1,0
2013-02-19T13:00:00Z,2013-02-19T12:00:00Z,PT60M,20.9,0
2013-02-19T14:00:00Z,2013-02-19T13:00:00Z,PT60M,20.6,0
2013-02-19T15:00:00Z,2013-02-19T14:00:00Z,PT60M,20.3,0
2013-02-19T16:00:00Z,2013-02-19T15:00:00Z,PT60M,20.2,0
2013-02-19T17:00:00Z,2013-02-19T16:00:00Z,PT60M,20.0,0
2013-02-19T18:00:00Z,2013-02-19T17:00:00Z,PT60M,20.0,0
2013-02-19T19:00:00Z,2013-02-19T18:00:00Z,PT60M,20.0,0
2013-02-19T20:00:00Z,2013-02-19T19:00:00Z,PT60M,20.2,16
2013-02-19T21:00:00Z,2013-02-19T20:00:00Z,PT60M,20.3,73
2013-02-19T22:00:00Z,2013-02-19T21:00:00Z,PT60M,21.1,249
2013-02-19T23:00:00Z,2013-02-19T22:00:00Z,PT60M,22.4,435
2013-02-20T00:00:00Z,2013-02-19T23:00:00Z,PT60M,23.6,700
2013-02-20T01:00:00Z,2013-02-20T00:00:00Z,PT60M,24.1,892
2013-02-20T02:00:00Z,2013-02-20T01:00:00Z,PT60M,24.0,964
2013-02-20T03:00:00Z,2013-02-20T02:00:00Z,PT60M,23.8,839
2013-02-20T04:00:00Z,2013-02-20T03:00:00Z,PT60M,23.7,610
2013-02-20T05:00:00Z,2013-02-20T04:00:00Z,PT60M,23.6,646
2013-02-20T06:00:00Z,2013-02-20T05:00:00Z,PT60M,23.6,542
2013-02-20T07:00:00Z,2013-02-20T06:00:00Z,PT60M,23.3,380
2013-02-20T08:00:00Z,2013-02-20T07:00:00Z,PT60M,22.8,204
2013-02-20T09:00:00Z,2013-02-20T08:00:00Z,PT60M,22.3,45
2013-02-20T10:00:00Z,2013-02-20T09:00:00Z,PT60M,22.0,0
2013-02-20T11:00:00Z,2013-02-20T10:00:00Z,PT60M,21.7,0
2013-02-20T12:00:00Z,2013-02-20T11:00:00Z,PT60M,21.5,0
2013-02-20T13:00:00Z,2013-02-20T12:00:00Z,PT60M,21.2,0
2013-02-20T14:00:00Z,2013-02-20T13:00:00Z,PT60M,21.0,0
2013-02-20T15:00:00Z,2013-02-20T14:00:00Z,PT60M,20.7,0
2013-02-20T16:00:00Z,2013-02-20T15:00:00Z,PT60M,20.6,0
2013-02-20T17:00:00Z,2013-02-20T16:00:00Z,PT60M,20.7,0
2013-02-20T18:00:00Z,2013-02-20T17:00:00Z,PT60M,20.7,0
2013-02-20T19:00:00Z,2013-02-20T18:00:00Z,PT60M,20.7,0
2013-02-20T20:00:00Z,2013-02-20T19:00:00Z,PT60M,20.8,16
2013-02-20T21:00:00Z,2013-02-20T20:00:00Z,PT60M,20.9,98
2013-02-20T22:00:00Z,2013-02-20T21:00:00Z,PT60M,21.5,332
2013-02-20T23:00:00Z,2013-02-20T22:00:00Z,PT60M,22.6,572
2013-02-21T00:00:00Z,2013-02-20T23:00:00Z,PT60M,23.6,714
2013-02-21T01:00:00Z,2013-02-21T00:00:00Z,PT60M,23.8,749
2013-02-21T02:00:00Z,2013-02-21T01:00:00Z,PT60M,23.3,822
2013-02-21T03:00:00Z,2013-02-21T02:00:00Z,PT60M,22.8,867
2013-02-21T04:00:00Z,2013-02-21T03:00:00Z,PT60M,22.6,873
2013-02-21T05:00:00Z,2013-02-21T04:00:00Z,PT60M,22.6,572
2013-02-21T06:00:00Z,2013-02-21T05:00:00Z,PT60M,22.7,498
2013-02-21T07:00:00Z,2013-02-21T06:00:00Z,PT60M,22.5,370
2013-02-21T08:00:00Z,2013-02-21T07:00:00Z,PT60M,22.2,162
2013-02-21T09:00:00Z,2013-02-21T08:00:00Z,PT60M,21.8,37
2013-02-21T10:00:00Z,2013-02-21T09:00:00Z,PT60M,21.6,0
2013-02-21T11:00:00Z,2013-02-21T10:00:00Z,PT60M,21.5,0
2013-02-21T12:00:00Z,2013-02-21T11:00:00Z,PT60M,21.5,0
2013-02-21T13:00:00Z,2013-02-21T12:00:00Z,PT60M,21.4,0
2013-02-21T14:00:00Z,2013-02-21T13:00:00Z,PT60M,21.2,0
2013-02-21T15:00:00Z,2013-02-21T14:00:00Z,PT60M,21.0,0
2013-02-21T16:00:00Z,2013-02-21T15:00:00Z,PT60M,20.9,0
2013-02-21T17:00:00Z,2013-02-21T16:00:00Z,PT60M,20.9,0
2013-02-21T18:00:00Z,2013-02-21T17:00:00Z,PT60M,20.8,0
2013-02-21T19:00:00Z,2013-02-21T18:00:00Z,PT60M,20.9,0
2013-02-21T20:00:00Z,2013-02-21T19:00:00Z,PT60M,20.9,12
2013-02-21T21:00:00Z,2013-02-21T20:00:00Z,PT60M,21.0,60
2013-02-21T22:00:00Z,2013-02-21T21:00:00Z,PT60M,21.5,291
2013-02-21T23:00:00Z,2013-02-21T22:00:00Z,PT60M,22.4,490
2013-02-22T00:00:00Z,2013-02-21T23:00:00Z,PT60M,23.3,394
2013-02-22T01:00:00Z,2013-02-22T00:00:00Z,PT60M,23.3,495
2013-02-22T02:00:00Z,2013-02-22T01:00:00Z,PT60M,22.6,733
2013-02-22T03:00:00Z,2013-02-22T02:00:00Z,PT60M,21.9,595
2013-02-22T04:00:00Z,2013-02-22T03:00:00Z,PT60M,21.3,565
2013-02-22T05:00:00Z,2013-02-22T04:00:00Z,PT60M,20.8,480
2013-02-22T06:00:00Z,2013-02-22T05:00:00Z,PT60M,20.3,302
2013-02-22T07:00:00Z,2013-02-22T06:00:00Z,PT60M,20.0,169
2013-02-22T08:00:00Z,2013-02-22T07:00:00Z,PT60M,19.8,81
2013-02-22T09:00:00Z,2013-02-22T08:00:00Z,PT60M,19.6,20
2013-02-22T10:00:00Z,2013-02-22T09:00:00Z,PT60M,19.8,0
2013-02-22T11:00:00Z,2013-02-22T10:00:00Z,PT60M,20.3,0
2013-02-22T12:00:00Z,2013-02-22T11:00:00Z,PT60M,20.8,0
2013-02-22T13:00:00Z,2013-02-22T12:00:00Z,PT60M,21.0,0
2013-02-22T14:00:00Z,2013-02-22T13:00:00Z,PT60M,20.9,0
2013-02-22T15:00:00Z,2013-02-22T14:00:00Z,PT60M,20.7,0
2013-02-22T16:00:00Z,2013-02-22T15:00:00Z,PT60M,20.6,0
2013-02-22T17:00:00Z,2013-02-22T16:00:00Z,PT60M,20.5,0
2013-02-22T18:00:00Z,2013-02-22T17:00:00Z,PT60M,20.4,0
2013-02-22T19:00:00Z,2013-02-22T18:00:00Z,PT60M,20.3,0
2013-02-22T20:00:00Z,2013-02-22T19:00:00Z,PT60M,20.4,0
2013-02-22T21:00:00Z,2013-02-22T20:00:00Z,PT60M,20.4,8
2013-02-22T22:00:00Z,2013-02-22T21:00:00Z,PT60M,20.6,16
2013-02-22T23:00:00Z,2013-02-22T22:00:00Z,PT60M,20.9,32
2013-02-23T00:00:00Z,2013-02-22T23:00:00Z,PT60M,21.2,54
2013-02-23T01:00:00Z,2013-02-23T00:00:00Z,PT60M,21.5,70
2013-02-23T02:00:00Z,2013-02-23T01:00:00Z,PT60M,21.7,130
2013-02-23T03:00:00Z,2013-02-23T02:00:00Z,PT60M,21.8,267
2013-02-23T04:00:00Z,2013-02-23T03:00:00Z,PT60M,21.9,337
2013-02-23T05:00:00Z,2013-02-23T04:00:00Z,PT60M,21.8,162
2013-02-23T06:00:00Z,2013-02-23T05:00:00Z,PT60M,21.7,35
2013-02-23T07:00:00Z,2013-02-23T06:00:00Z,PT60M,21.8,57
2013-02-23T08:00:00Z,2013-02-23T07:00:00Z,PT60M,21.9,44
2013-02-23T09:00:00Z,2013-02-23T08:00:00Z,PT60M,22.0,9
2013-02-23T10:00:00Z,2013-02-23T09:00:00Z,PT60M,22.1,0
2013-02-23T11:00:00Z,2013-02-23T10:00:00Z,PT60M,22.3,0
2013-02-23T12:00:00Z,2013-02-23T11:00:00Z,PT60M,22.5,0
2013-02-23T13:00:00Z,2013-02-23T12:00:00Z,PT60M,22.4,0
2013-02-23T14:00:00Z,2013-02-23T13:00:00Z,PT60M,22.2,0
2013-02-23T15:00:00Z,2013-02-23T14:00:00Z,PT60M,22.0,0
2013-02-23T16:00:00Z,2013-02-23T15:00:00Z,PT60M,21.9,0
2013-02-23T17:00:00Z,2013-02-23T16:00:00Z,PT60M,21.9,0
2013-02-23T18:00:00Z,2013-02-23T17:00:00Z,PT60M,21.9,0
2013-02-23T19:00:00Z,2013-02-23T18:00:00Z,PT60M,22.0,0
2013-02-23T20:00:00Z,2013-02-23T19:00:00Z,PT60M,22.2,9
2013-02-23T21:00:00Z,2013-02-23T20:00:00Z,PT60M,22.3,47
2013-02-23T22:00:00Z,2013-02-23T21:00:00Z,PT60M,23.0,151
2013-02-23T23:00:00Z,2013-02-23T22:00:00Z,PT60M,24.0,208
2013-02-24T00:00:00Z,2013-02-23T23:00:00Z,PT60M,25.1,306
2013-02-24T01:00:00Z,2013-02-24T00:00:00Z,PT60M,25.9,375
2013-02-24T02:00:00Z,2013-02-24T01:00:00Z,PT60M,26.5,521
2013-02-24T03:00:00Z,2013-02-24T02:00:00Z,PT60M,27.1,674
2013-02-24T04:00:00Z,2013-02-24T03:00:00Z,PT60M,27.2,456
2013-02-24T05:00:00Z,2013-02-24T04:00:00Z,PT60M,26.9,333
2013-02-24T06:00:00Z,2013-02-24T05:00:00Z,PT60M,26.6,450
2013-02-24T07:00:00Z,2013-02-24T06:00:00Z,PT60M,26.1,295
2013-02-24T08:00:00Z,2013-02-24T07:00:00Z,PT60M,25.5,103
2013-02-24T09:00:00Z,2013-02-24T08:00:00Z,PT60M,24.8,23
2013-02-24T10:00:00Z,2013-02-24T09:00:00Z,PT60M,24.3,0
2013-02-24T11:00:00Z,2013-02-24T10:00:00Z,PT60M,23.9,0
2013-02-24T12:00:00Z,2013-02-24T11:00:00Z,PT60M,23.5,0
2013-02-24T13:00:00Z,2013-02-24T12:00:00Z,PT60M,23.2,0
2013-02-24T14:00:00Z,2013-02-24T13:00:00Z,PT60M,23.1,0
2013-02-24T15:00:00Z,2013-02-24T14:00:00Z,PT60M,22.9,0
2013-02-24T16:00:00Z,2013-02-24T15:00:00Z,PT60M,22.7,0
2013-02-24T17:00:00Z,2013-02-24T16:00:00Z,PT60M,22.5,0
2013-02-24T18:00:00Z,2013-02-24T17:00:00Z,PT60M,22.3,0
2013-02-24T19:00:00Z,2013-02-24T18:00:00Z,PT60M,22.2,0
2013-02-24T20:00:00Z,2013-02-24T19:00:00Z,PT60M,22.3,10
2013-02-24T21:00:00Z,2013-02-24T20:00:00Z,PT60M,22.4,88
2013-02-24T22:00:00Z,2013-02-24T21:00:00Z,PT60M,23.0,308
2013-02-24T23:00:00Z,2013-02-24T22:00:00Z,PT60M,24.0,527
2013-02-25T00:00:00Z,2013-02-24T23:00:00Z,PT60M,25.0,710
2013-02-25T01:00:00Z,2013-02-25T00:00:00Z,PT60M,25.5,769
2013-02-25T02:00:00Z,2013-02-25T01:00:00Z,PT60M,25.6,875
2013-02-25T03:00:00Z,2013-02-25T02:00:00Z,PT60M,25.6,926
2013-02-25T04:00:00Z,2013-02-25T03:00:00Z,PT60M,25.4,863
2013-02-25T05:00:00Z,2013-02-25T04:00:00Z,PT60M,25.1,493
2013-02-25T06:00:00Z,2013-02-25T05:00:00Z,PT60M,24.7,377
2013-02-25T07:00:00Z,2013-02-25T06:00:00Z,PT60M,24.2,211
2013-02-25T08:00:00Z,2013-02-25T07:00:00Z,PT60M,23.8,52
2013-02-25T09:00:00Z,2013-02-25T08:00:00Z,PT60M,23.3,10
2013-02-25T10:00:00Z,2013-02-25T09:00:00Z,PT60M,23.0,0
2013-02-25T11:00:00Z,2013-02-25T10:00:00Z,PT60M,22.9,0
2013-02-25T12:00:00Z,2013-02-25T11:00:00Z,PT60M,22.8,0
2013-02-25T13:00:00Z,2013-02-25T12:00:00Z,PT60M,22.6,0
2013-02-25T14:00:00Z,2013-02-25T13:00:00Z,PT60M,22.4,0
2013-02-25T15:00:00Z,2013-02-25T14:00:00Z,PT60M,22.3,0
2013-02-25T16:00:00Z,2013-02-25T15:00:00Z,PT60M,22.2,0
2013-02-25T17:00:00Z,2013-02-25T16:00:00Z,PT60M,22.0,0
2013-02-25T18:00:00Z,2013-02-25T17:00:00Z,PT60M,22.0,0
2013-02-25T19:00:00Z,2013-02-25T18:00:00Z,PT60M,21.9,0
2013-02-25T20:00:00Z,2013-02-25T19:00:00Z,PT60M,22.0,6
2013-02-25T21:00:00Z,2013-02-25T20:00:00Z,PT60M,22.1,122
2013-02-25T22:00:00Z,2013-02-25T21:00:00Z,PT60M,22.6,316
2013-02-25T23:00:00Z,2013-02-25T22:00:00Z,PT60M,23.5,480
2013-02-26T00:00:00Z,2013-02-25T23:00:00Z,PT60M,24.3,689
2013-02-26T01:00:00Z,2013-02-26T00:00:00Z,PT60M,24.7,848
2013-02-26T02:00:00Z,2013-02-26T01:00:00Z,PT60M,24.7,917
2013-02-26T03:00:00Z,2013-02-26T02:00:00Z,PT60M,24.6,847
2013-02-26T04:00:00Z,2013-02-26T03:00:00Z,PT60M,24.5,825
2013-02-26T05:00:00Z,2013-02-26T04:00:00Z,PT60M,24.3,653
2013-02-26T06:00:00Z,2013-02-26T05:00:00Z,PT60M,24.2,384
2013-02-26T07:00:00Z,2013-02-26T06:00:00Z,PT60M,23.8,193
2013-02-26T08:00:00Z,2013-02-26T07:00:00Z,PT60M,23.3,85
2013-02-26T09:00:00Z,2013-02-26T08:00:00Z,PT60M,22.8,20
2013-02-26T10:00:00Z,2013-02-26T09:00:00Z,PT60M,22.4,0
2013-02-26T11:00:00Z,2013-02-26T10:00:00Z,PT60M,22.1,0
2013-02-26T12:00:00Z,2013-02-26T11:00:00Z,PT60M,21.8,0
2013-02-26T13:00:00Z,2013-02-26T12:00:00Z,PT60M,21.7,0
2013-02-26T14:00:00Z,2013-02-26T13:00:00Z,PT60M,21.8,0
2013-02-26T15:00:00Z,2013-02-26T14:00:00Z,PT60M,21.8,0
2013-02-26T16:00:00Z,2013-02-26T15:00:00Z,PT60M,21.7,0
2013-02-26T17:00:00Z,2013-02-26T16:00:00Z,PT60M,21.5,0
2013-02-26T18:00:00Z,2013-02-26T17:00:00Z,PT60M,21.4,0
2013-02-26T19:00:00Z,2013-02-26T18:00:00Z,PT60M,21.3,0
2013-02-26T20:00:00Z,2013-02-26T19:00:00Z,PT60M,21.4,4
2013-02-26T21:00:00Z,2013-02-26T20:00:00Z,PT60M,21.5,106
2013-02-26T22:00:00Z,2013-02-26T21:00:00Z,PT60M,22.0,245
2013-02-26T23:00:00Z,2013-02-26T22:00:00Z,PT60M,22.9,421
2013-02-27T00:00:00Z,2013-02-26T23:00:00Z,PT60M,23.9,676
2013-02-27T01:00:00Z,2013-02-27T00:00:00Z,PT60M,24.6,852
2013-02-27T02:00:00Z,2013-02-27T01:00:00Z,PT60M,25.1,928
2013-02-27T03:00:00Z,2013-02-27T02:00:00Z,PT60M,25.6,937
2013-02-27T04:00:00Z,2013-02-27T03:00:00Z,PT60M,25.8,880
2013-02-27T05:00:00Z,2013-02-27T04:00:00Z,PT60M,25.8,761
2013-02-27T06:00:00Z,2013-02-27T05:00:00Z,PT60M,25.8,589
2013-02-27T07:00:00Z,2013-02-27T06:00:00Z,PT60M,25.5,294
2013-02-27T08:00:00Z,2013-02-27T07:00:00Z,PT60M,24.9,100
2013-02-27T09:00:00Z,2013-02-27T08:00:00Z,PT60M,24.4,23
2013-02-27T10:00:00Z,2013-02-27T09:00:00Z,PT60M,23.7,0
2013-02-27T11:00:00Z,2013-02-27T10:00:00Z,PT60M,22.8,0
2013-02-27T12:00:00Z,2013-02-27T11:00:00Z,PT60M,22.0,0
2013-02-27T13:00:00Z,2013-02-27T12:00:00Z,PT60M,21.7,0
2013-02-27T14:00:00Z,2013-02-27T13:00:00Z,PT60M,21.8,0
2013-02-27T15:00:00Z,2013-02-27T14:00:00Z,PT60M,22.0,0
2013-02-27T16:00:00Z,2013-02-27T15:00:00Z,PT60M,22.0,0
2013-02-27T17:00:00Z,2013-02-27T16:00:00Z,PT60M,21.8,0
2013-02-27T18:00:00Z,2013-02-27T17:00:00Z,PT60M,21.7,0
2013-02-27T19:00:00Z,2013-02-27T18:00:00Z,PT60M,21.7,0
2013-02-27T20:00:00Z,2013-02-27T19:00:00Z,PT60M,21.8,5
2013-02-27T21:00:00Z,2013-02-27T20:00:00Z,PT60M,21.9,60
2013-02-27T22:00:00Z,2013-02-27T21:00:00Z,PT60M,22.3,135
2013-02-27T23:00:00Z,2013-02-27T22:00:00Z,PT60M,23.1,298
2013-02-28T00:00:00Z,2013-02-27T23:00:00Z,PT60M,23.9,532
2013-02-28T01:00:00Z,2013-02-28T00:00:00Z,PT60M,24.7,482
2013-02-28T02:00:00Z,2013-02-28T01:00:00Z,PT60M,25.4,296
2013-02-28T03:00:00Z,2013-02-28T02:00:00Z,PT60M,26.0,132
2013-02-28T04:00:00Z,2013-02-28T03:00:00Z,PT60M,26.1,78
2013-02-28T05:00:00Z,2013-02-28T04:00:00Z,PT60M,25.6,126
2013-02-28T06:00:00Z,2013-02-28T05:00:00Z,PT60M,25.0,86
2013-02-28T07:00:00Z,2013-02-28T06:00:00Z,PT60M,24.1,43
2013-02-28T08:00:00Z,2013-02-28T07:00:00Z,PT60M,23.0,31
2013-02-28T09:00:00Z,2013-02-28T08:00:00Z,PT60M,21.8,9
2013-02-28T10:00:00Z,2013-02-28T09:00:00Z,PT60M,20.5,0
2013-02-28T11:00:00Z,2013-02-28T10:00:00Z,PT60M,19.0,0
2013-02-28T12:00:00Z,2013-02-28T11:00:00Z,PT60M,17.5,0
2013-02-28T13:00:00Z,2013-02-28T12:00:00Z,PT60M,17.0,0
2013-02-28T14:00:00Z,2013-02-28T13:00:00Z,PT60M,17.4,0
2013-02-28T15:00:00Z,2013-02-28T14:00:00Z,PT60M,17.8,0
2013-02-28T16:00:00Z,2013-02-28T15:00:00Z,PT60M,18.1,0
2013-02-28T17:00:00Z,2013-02-28T16:00:00Z,PT60M,18.2,0
2013-02-28T18:00:00Z,2013-02-28T17:00:00Z,PT60M,18.3,0
2013-02-28T19:00:00Z,2013-02-28T18:00:00Z,PT60M,18.4,0
2013-02-28T20:00:00Z,2013-02-28T19:00:00Z,PT60M,18.4,0
2013-02-28T21:00:00Z,2013-02-28T20:00:00Z,PT60M,18.4,10
2013-02-28T22:00:00Z,2013-02-28T21:00:00Z,PT60M,18.3,15
2013-02-28T23:00:00Z,2013-02-28T22:00:00Z,PT60M,18.1,20
2013-03-01T00:00:00Z,2013-02-28T23:00:00Z,PT60M,18.0,55
2013-03-01T01:00:00Z,2013-03-01T00:00:00Z,PT60M,18.0,80
2013-03-01T02:00:00Z,2013-03-01T01:00:00Z,PT60M,18.2,104
2013-03-01T03:00:00Z,2013-03-01T02:00:00Z,PT60M,18.4,100
2013-03-01T04:00:00Z,2013-03-01T03:00:00Z,PT60M,18.4,80
2013-03-01T05:00:00Z,2013-03-01T04:00:00Z,PT60M,18.2,70
2013-03-01T06:00:00Z,2013-03-01T05:00:00Z,PT60M,18.0,62
2013-03-01T07:00:00Z,2013-03-01T06:00:00Z,PT60M,17.9,41
2013-03-01T08:00:00Z,2013-03-01T07:00:00Z,PT60M,17.8,28
2013-03-01T09:00:00Z,2013-03-01T08:00:00Z,PT60M,17.7,10
2013-03-01T10:00:00Z,2013-03-01T09:00:00Z,PT60M,17.7,0
2013-03-01T11:00:00Z,2013-03-01T10:00:00Z,PT60M,17.8,0
2013-03-01T12:00:00Z,2013-03-01T11:00:00Z,PT60M,18.0,0
2013-03-01T13:00:00Z,2013-03-01T12:00:00Z,PT60M,18.0,0
2013-03-01T14:00:00Z,2013-03-01T13:00:00Z,PT60M,17.9,0
2013-03-01T15:00:00Z,2013-03-01T14:00:00Z,PT60M,17.8,0
2013-03-01T16:00:00Z,2013-03-01T15:00:00Z,PT60M,17.7,0
2013-03-01T17:00:00Z,2013-03-01T16:00:00Z,PT60M,17.5,0
2013-03-01T18:00:00Z,2013-03-01T17:00:00Z,PT60M,17.4,0
2013-03-01T19:00:00Z,2013-03-01T18:00:00Z,PT60M,17.3,0
2013-03-01T20:00:00Z,2013-03-01T19:00:00Z,PT60M,17.2,1
2013-03-01T21:00:00Z,2013-03-01T20:00:00Z,PT60M,17.1,25
2013-03-01T22:00:00Z,2013-03-01T21:00:00Z,PT60M,17.3,75
2013-03-01T23:00:00Z,2013-03-01T22:00:00Z,PT60M,17.6,65
2013-03-02T00:00:00Z,2013-03-01T23:00:00Z,PT60M,17.9,60
2013-03-02T01:00:00Z,2013-03-02T00:00:00Z,PT60M,18.3,120
2013-03-02T02:00:00Z,2013-03-02T01:00:00Z,PT60M,18.7,257
2013-03-02T03:00:00Z,2013-03-02T02:00:00Z,PT60M,19.0,248
2013-03-02T04:00:00Z,2013-03-02T03:00:00Z,PT60M,19.2,310
2013-03-02T05:00:00Z,2013-03-02T04:00:00Z,PT60M,19.1,396
2013-03-02T06:00:00Z,2013-03-02T05:00:00Z,PT60M,19.1,227
2013-03-02T07:00:00Z,2013-03-02T06:00:00Z,PT60M,19.0,65
2013-03-02T08:00:00Z,2013-03-02T07:00:00Z,PT60M,18.9,30
2013-03-02T09:00:00Z,2013-03-02T08:00:00Z,PT60M,18.9,10
2013-03-02T10:00:00Z,2013-03-02T09:00:00Z,PT60M,18.9,0
2013-03-02T11:00:00Z,2013-03-02T10:00:00Z,PT60M,19.2,0
2013-03-02T12:00:00Z,2013-03-02T11:00:00Z,PT60M,19.4,0
2013-03-02T13:00:00Z,2013-03-02T12:00:00Z,PT60M,19.4,0
2013-03-02T14:00:00Z,2013-03-02T13:00:00Z,PT60M,19.2,0
